"rj1q360xkyejqemx","Pirates of the Caribou","Jeremy Thurgood","NULL","PIRATES OF THE CARIBOU","THURGOOD, JEREMY","SpeedIF October 2006","2006-01-01 00:00:00","1","Freeware","Inform 7","en","NULL","NULL","NULL","NULL","NULL","NULL","2993","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-23 13:33:39","2"
"31bd07ogdim14w54","The Retreat","J.D. Clemens","J.D. Clemens {o0uftywo42wp81do}","RETREAT, THE","CLEMENS, J.D.","Mini-comp,MCDream","2006-01-01 00:00:00","1","Freeware","Inform","en","With disaster looming, you arrive at James's house for his party. Civilization and everything else has fallen away behind you.","NULL","NULL","NULL","NULL","NULL","2994","NULL","NULL","2007-09-29 00:00:00","4onqcn9pq2wtd3vb","2008-04-05 12:56:55","3"
"y1e8gfzr0w5ji4el","Sharing All The Way To The Bank","Giacomo di Valenti","NULL","SHARING ALL THE WAY TO THE BANK","VALENTI, GIACOMO DI","SpeedIF October 2006","2006-01-01 00:00:00","1","Freeware","Inform 7","en","NULL","NULL","NULL","NULL","NULL","NULL","2995","NULL","NULL","2007-09-29 00:00:00","","2007-10-16 01:50:34","1"
"33d1xjeqyglg6io9","A New Day","Jonathan Fry","NULL","NEW DAY, A","FRY, JONATHAN","IF Competition 1997,Xyzzy Awards 1997,built-in hints,meta","1997-01-01 00:00:00","Release 3","Freeware","Inform 6","en","For some reason, the author of this game died while writing it, and so you're stuck in an unfinished room. The author's creation, Winston, asks you to find out what happened. Can you finish an unfinished game full of bugs?
[--blurb from The Z-Files Catalogue]","NULL","NULL","NULL","Mystery/Science Fiction","NULL","153","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-08-02 01:55:28","5"
"3uvgkl9gilri6bah","FutureGame","Anonymous","NULL","FUTUREGAME","ANONYMOUS","IF Competition 2005,CYOA,puzzleless","2005-01-01 00:00:00","NULL","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Joke","NULL","2847","NULL","NULL","2007-09-29 00:00:00","","2007-10-16 01:47:20","1"
"4qt2oryeon42t7z1","A speedIF O entry","David Welbourn","David Welbourn {3wcnay8ie4ajtyrm}","SPEEDIF O ENTRY, A","WELBOURN, DAVID","SpeedIF June 2001,single room,cover art","2001-01-01 00:00:00","14","Freeware","Inform 6","en","Get Neil Gaiman to sign your comic book collection. Very short; one room.","http://ifdb.tads.org/viewgame?coverart&id=4qt2oryeon42t7z1","NULL","NULL","Slice of life","NULL","1739","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2007-10-26 17:14:32","5"
"y82h0tvixm54283d","Practical Astrology","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","PRACTICAL ASTROLOGY","JOTA, ADMIRAL","SpeedIF June 2001,IF community references,gender-neutral protagonist,astrology,single room","2001-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","Polite","1738","NULL","NULL","2007-09-29 00:00:00","uxestzeq1ypnu2j6","2015-11-28 23:04:02","4"
"xwmvgjxla20hrkze","Service with a Smile","Josh Giesbrecht","Josh Giesbrecht {3lydai2nnb35556q}","SERVICE WITH A SMILE","GIESBRECHT, JOSH","SpeedIF August 2000","2000-01-01 00:00:00","NULL","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","750","NULL","NULL","2007-09-29 00:00:00","3lydai2nnb35556q","2016-11-09 13:39:52","3"
"b8y15ull1q1hdcme","Floyd","Adam Biltcliffe","Adam Biltcliffe {2gmanty4otoc9vw}","FLOYD","BILTCLIFFE, ADAM","SpeedIF May 2001","2001-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Satire","NULL","1736","NULL","NULL","2007-09-29 00:00:00","2gmanty4otoc9vw","2008-12-28 17:36:24","2"
"ovpw2r459umw15qc","Health Inspector","Joe Mason","NULL","HEALTH INSPECTOR","MASON, JOE","SpeedIF August 2000,health inspector","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","752","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-16 14:18:21","2"
"5wmixcr4p6m9w90o","Garden of the Dragon","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","GARDEN OF THE DRAGON","JOTA, ADMIRAL","SpeedIF August 2000,gender-neutral protagonist","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Slice of life/Humor","Merciful","753","NULL","NULL","2007-09-29 00:00:00","uxestzeq1ypnu2j6","2016-09-09 09:41:00","4"
"hhd85eqt2bs0p7up","Elephants and the Afterlife","David Fillmore","NULL","ELEPHANTS AND THE AFTERLIFE","FILLMORE, DAVID","SpeedIF August 2000","2000-01-01 00:00:00","2","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Surreal","NULL","754","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-09 12:39:11","2"
"krlb7jc547nsz40y","The Great Ritual","Gunther Schmidl","NULL","GREAT RITUAL, THE","SCHMIDL, GUNTHER","SpeedIF December 1999","1999-12-12 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","755","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-10 13:31:49","2"
"oao0sdbcgitastyz","zRogue","Gevan Dutton","NULL","ZROGUE","DUTTON, GEVAN","NULL","1998-01-01 00:00:00","2","Freeware","Inform 6","en","The Z-machine port of ""Rogue,"" also known as ""Nethack."" The object of this text role-playing game is to find the Amulet of Yendor, fighting hundreds of monsters in the quest.
[--blurb from The Z-Files Catalogue]","NULL","NULL","NULL","RPG/Non-IF game","NULL","756","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-03-12 00:16:58","2"
"fjlayhnu7to4zogo","Reverzi","John Menichelli","NULL","REVERZI","MENICHELLI, JOHN","primitive parser,I6 source available,game adaptation","1999-01-01 00:00:00","Release 1.0","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Non-IF game","NULL","757","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-03-03 07:31:27","2"
"honstaavp2mczam2","Blink","Ian Waddell","NULL","BLINK","WADDELL, IAN","IF Competition 2004,strong profanity,family,war","2004-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Slice of life","NULL","2382","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-04-12 03:08:58","5"
"6btjoehc8dxedpxq","The Big Scoop","Johan Berntsson","NULL","BIG SCOOP, THE","BERNTSSON, JOHAN","IF Competition 2004,built-in hints,multiple protagonists","2004-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Mystery","NULL","2381","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-04-12 03:04:58","5"
"pcxemfypj7d9fyoa","Typo!","Peter Seebach and Kevin Lynn","NULL","TYPO!","SEEBACH, PETER; LYNN, KEVIN","IF Competition 2004,single room,I6 source available,collaboration,I6 source available,single room","2004-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Surreal","NULL","2380","NULL","NULL","2007-09-29 00:00:00","thc7348i79babboi","2008-04-07 17:45:41","2"
"6dj2vguyiagrhvc2","Vespers","Jason Devlin","NULL","VESPERS","DEVLIN, JASON","IF Competition 2005,Xyzzy Awards 2005,adaptive hints,built-in hints,adaptive hints,bible,built-in hints,IF Competition 2005,monastery,monk,Xyzzy Awards 2005,I6 source available,moral choice,IFComp Winner,XYZZY Best Game,Christianity,Middle Ages,monastery,moral choice,monastery,XYZZY Best Setting,parser,XYZZY Best NPCs,plague,XYZZY Best Writing","2005-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Historical/Religious","NULL","2860","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-09-22 10:53:33","5"
"354tixox37lzb1mr","Internal Vigilance","Simon Christiansen","Simon Christiansen{w9jgqpvg9ijebb01}","INTERNAL VIGILANCE","CHRISTIANSEN, SIMON","IF Competition 2005,built-in hints,multiple endings,IF Competition 2005,ethical dilemma,dystopia,mystery,political,science fiction,secret agent,thriller","2005-01-01 00:00:00","2","Freeware","Inform 6","en","You are informed that a new prisoner was brought in recently. Your job, as usual, is to interrogate him and determine whether he poses a threat to The Union. This should not be a problem. You are a trained interrogator. ","http://ifdb.tads.org/viewgame?coverart&id=354tixox37lzb1mr","NULL","NULL","Science Fiction","NULL","2861","http://sichris.com/Games/Vigilance","NULL","2007-09-29 00:00:00","w9jgqpvg9ijebb01","2014-01-28 12:27:36","12"
"13k4dtxnuksufg8h","Pantheon, Party On","Tony Delgado","NULL","PANTHEON, PARTY ON","DELGADO, TONY","SpeedIF July 2000,Jupiter,Mars,food puzzle,Bacchus,Mercury,Vulcan,Wine","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","749","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-23 13:02:12","2"
"d47ggt0sp9qotqwd","Plaque","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","PLAQUE","JOTA, ADMIRAL","SpeedIF July 2000,Martian,bomb,gender-neutral protagonist","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","748","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-23 13:34:56","3"
"14bs7ru8t0r4d60j","Sinking the Lily Jane","Ryan N. Freebern","NULL","SINKING THE LILY JANE","FREEBERN, RYAN N.","SpeedIF December 1999","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Espionage","NULL","741","NULL","NULL","2007-09-29 00:00:00","ght8hsbka5bypyg7","2015-12-22 13:28:44","2"
"jwwys4s6tap8ijtg","Tanker and Webb","Andrew Frederiksen","NULL","TANKER AND WEBB","FREDERIKSEN, ANDREW","SpeedIF December 1999,short,Speed-IF 7","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","740","NULL","NULL","2007-09-29 00:00:00","nnziza9wcsgs6j25","2007-10-21 13:12:20","4"
"h4uwyctp4rtlmo64","A Freak Accident Leaves Seattle Pantsless III: Endgame","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","FREAK ACCIDENT LEAVES SEATTLE PANTSLESS III: ENDGAME, A","JOTA, ADMIRAL","SpeedIF January 2000,gender-neutral protagonist,corn,Mexico","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","Merciful","743","NULL","NULL","2007-09-29 00:00:00","uxestzeq1ypnu2j6","2016-08-28 14:59:56","5"
"pw5icj8mnlqszk68","Pantsless in Seattle","David Cornelson","David Cornelson {g8zi0abmrklhi7ua}","PANTSLESS IN SEATTLE","CORNELSON, DAVID","SpeedIF January 2000","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","742","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-09-24 14:43:47","4"
"a3oyllfupt2l8lvi","Under Cover of Darkness","Christopher Huang","NULL","UNDER COVER OF DARKNESS","HUANG, CHRISTOPHER","SpeedIF April 2000","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Horror","NULL","745","NULL","NULL","2007-09-29 00:00:00","nnziza9wcsgs6j25","2008-05-05 22:04:23","2"
"i0pm45fnkxt8totr","A Freak Accident Leaves Seattle Pantsless","Christopher Huang","NULL","FREAK ACCIDENT LEAVES SEATTLE PANTSLESS, A","HUANG, CHRISTOPHER","SpeedIF January 2000","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","744","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-09-24 14:40:30","3"
"qfy5yg9hsvjqsv86","EPISODE 2: Revenge of the Mutant Spiders","Adam Biltcliffe","Adam Biltcliffe {2gmanty4otoc9vw}","EPISODE 2: REVENGE OF THE MUTANT SPIDERS","BILTCLIFFE, ADAM","SpeedIF May 2000,mutation","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Horror","NULL","747","NULL","NULL","2007-09-29 00:00:00","2gmanty4otoc9vw","2008-12-28 17:39:33","3"
"an8l1mskve07ispa","Fido and the Dead Body","David Cornelson","David Cornelson {g8zi0abmrklhi7ua}","FIDO AND THE DEAD BODY","CORNELSON, DAVID","SpeedIF May 2000","2000-01-01 00:00:00","1.000529","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Slice of life","NULL","746","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-10 12:39:28","3"
"4bmqk187943zmwze","Tinseltown Blues","Chip Hayes","NULL","TINSELTOWN BLUES","HAYES, CHIP","Spring Thing 2002,cinema,hollywood,Spring Thing Winner","2002-01-01 00:00:00","1.1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Satire/Travel","NULL","1824","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-02-19 16:25:13","2"
"fjj4awq5fge1xn66","Something About the Bunny","GLYPH","NULL","SOMETHING ABOUT THE BUNNY","GLYPH","Mini-comp,wacky uncle,telephone","1998-01-01 00:00:00","1","Freeware","Inform 6","en","The mostly-booring family reunion takes an odd twist as your Uncle Ogdajon bursts in though the front doors. Seems ol' Biff got snuffed by the wise guys and left behind a treasure-hunt will. Sort of thing happens all the time.
[--blurb from The Z-Files Catalogue]","NULL","NULL","NULL","NULL","NULL","718","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-03-27 05:45:52","3"
"kw2hx366nwvjn03l","Tommy the Toaster","Coala","NULL","TOMMY THE TOASTER","COALA","Mini-comp,single room,ToasterComp,I6 source available,single room,ToasterComp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","A near puzzleless one-room game where you make toast. Featuring Tommy the Toaster and Brad the Bread.","NULL","NULL","NULL","NULL","NULL","719","NULL","NULL","2007-09-29 00:00:00","ublbibz02an5cgnr","2010-08-10 12:04:02","4"
"jnfxm3hl4o61qiqv","Dragon George and the Man","Marnie Parker","NULL","DRAGON GEORGE AND THE MAN","PARKER, MARNIE","Mini-comp,adaptive hints,built-in hints,dragon,nonhuman protagonist,DragonComp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Fantasy/Humor","NULL","714","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-09 09:23:09","2"
"pskuuml9cr7tohew","At the Bottom of the Garden","Adam Biltcliffe","Adam Biltcliffe {2gmanty4otoc9vw}","AT THE BOTTOM OF THE GARDEN","BILTCLIFFE, ADAM","Mini-comp,dragon,marital harmony,male protagonist,dragon,single room,DragonComp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Fantasy","NULL","715","NULL","NULL","2007-09-29 00:00:00","gy4p10myt2srnjyp","2013-04-08 06:06:19","4"
"ydnxgxxa7pzz54ql","In the End II","Adam Thornton","Adam Thornton {r1wukpch8k81fopx}","IN THE END II","THORNTON, ADAM","cover art,if-parody,parody","1998-01-01 00:00:00","1","Freeware","Inform 6","en","The winner of the IF Fan Fest 1998 comp.

This game is a parody of Joe Mason's ""In The End"". The original game didn't make me feel suicidal enough.
<i>Original story by Joe Mason.</i>
[--blurb from The Z-Files Catalogue]","http://ifdb.tads.org/viewgame?coverart&id=ydnxgxxa7pzz54ql","NULL","NULL","Satire","NULL","716","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-11 02:03:44","4"
"39co93plqg8q40hj","Inherit!","Gunther Schmidl","NULL","INHERIT!","SCHMIDL, GUNTHER","Mini-comp,wacky uncle","1998-01-01 00:00:00","1","Freeware","Inform 6","en","Finally, you have reached the end of this maze, a maze which kept you wandering about for the last five hundred turns. Your mad uncle's treasure chamber stretches before you. TIME TO... INHERIT!
<i>You know, I think there may be some bugs in this.</i>
[--blurb from The Z-Files Catalogue]","NULL","NULL","NULL","Surreal","NULL","717","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-03-11 15:26:00","2"
"5230wsgz1pgjfdgu","The Last Laugh","David Cornelson","David Cornelson {g8zi0abmrklhi7ua}","LAST LAUGH, THE","CORNELSON, DAVID","Mini-comp,dragon,gender-neutral protagonist,dragon,if community references,DragonComp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","710","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-22 11:51:16","3"
"i06bhxtc8memjq54","The Damsel and the Dragon","Richard Bos","NULL","DAMSEL AND THE DRAGON, THE","BOS, RICHARD","Mini-comp,single room,DragonComp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Joke","NULL","711","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-09 08:58:32","2"
"o6p56hbcwsgchebe","Here Be Dragons!!!","Gunther Schmidl","NULL","HERE BE DRAGONS!!!","SCHMIDL, GUNTHER","Mini-comp,dragon,primitive parser,puzzleless,strong profanity,DragonComp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Fantasy/Satire","NULL","712","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-16 14:21:18","2"
"x3wcrapu08ztd061","Dragon!","Adam Thornton","Adam Thornton {r1wukpch8k81fopx}","DRAGON!","THORNTON, ADAM","Mini-comp,dragon,evil protagonist,nonhuman protagonist,puzzleless,single room,DragonComp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Joke","NULL","713","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-11 02:02:41","3"
"wxb7h31qwqk30sco","Pecos Town","Tommaso Caldarola","NULL","PECOS TOWN","CALDAROLA, TOMMASO","NULL","2002-01-01 00:00:00","5","Freeware","Inform 6","it","NULL","NULL","NULL","NULL","Western","NULL","1837","NULL","NULL","2007-09-29 00:00:00","","2007-09-29 20:49:51","1"
"s3ufsiaj5rpmquts","The Oily Deeps","John Cater","NULL","OILY DEEPS, THE","CATER, JOHN","SpeedIF December 1999,Speed-IF 7","1999-12-02 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","738","NULL","NULL","2007-09-29 00:00:00","nnziza9wcsgs6j25","2007-10-20 18:16:21","3"
"c3kat8jmjgckx09v","Tears Keep Getting In My Dr. Pepper","Marnie Parker","NULL","TEARS KEEP GETTING IN MY DR. PEPPER","PARKER, MARNIE","SpeedIF December 1999,female protagonist,Speed-IF 7","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Romance","NULL","739","NULL","NULL","2007-09-29 00:00:00","nnziza9wcsgs6j25","2007-10-21 13:13:37","3"
"i6qwjami3es2sx09","One Night in the North Atlantic","Christopher Huang","NULL","ONE NIGHT IN THE NORTH ATLANTIC","HUANG, CHRISTOPHER","SpeedIF November 1999","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","736","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-23 12:57:41","2"
"7qh1pq8a39hlxoa3","Kids Shouldn't Have to Save The World","Marnie Parker","NULL","KIDS SHOULDN'T HAVE TO SAVE THE WORLD","PARKER, MARNIE","SpeedIF November 1999","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","737","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-22 11:49:23","2"
"b1al99nvikllzy2y","Titanic: Leo's Revenge","Volker Lanz","NULL","TITANIC: LEO'S REVENGE","LANZ, VOLKER","SpeedIF November 1999","1999-01-01 00:00:00","2","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Fantasy/Travel","NULL","734","NULL","NULL","2007-09-29 00:00:00","ght8hsbka5bypyg7","2015-12-22 13:56:41","2"
"r93wnqjc44juw85g","SpeedIF6 - A Top Hat for Eddie","David Cornelson","David Cornelson {g8zi0abmrklhi7ua}","SPEEDIF6 - A TOP HAT FOR EDDIE","CORNELSON, DAVID","SpeedIF November 1999","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","735","NULL","NULL","2007-09-29 00:00:00","ght8hsbka5bypyg7","2015-12-22 13:38:54","3"
"bs0dmmo9585615vt","The Lake","John Cater","NULL","LAKE, THE","CATER, JOHN","SpeedIF November 1999","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","732","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-22 11:50:19","2"
"via9hvv89gfcucnf","When I Grow Up I Want To Be A Firetruck","Rob Noyes","NULL","WHEN I GROW UP I WANT TO BE A FIRETRUCK","NOYES, ROB","SpeedIF November 1999","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Fantasy","NULL","733","NULL","NULL","2007-09-29 00:00:00","ght8hsbka5bypyg7","2015-12-22 13:48:11","2"
"uedis82y8lmbgglb","Doomsday","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","DOOMSDAY","JOTA, ADMIRAL","SpeedIF November 1999,chicken,gender-neutral protagonist,multiple endings,secret agent,time travel","1999-01-01 00:00:00","0","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Time Travel/Espionage","Merciful","730","NULL","NULL","2007-09-29 00:00:00","uxestzeq1ypnu2j6","2016-09-08 15:36:31","4"
"rjpiclh0l4dssvl8","Carnival","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","CARNIVAL","JOTA, ADMIRAL","SpeedIF November 1999,gender-neutral protagonist","1999-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Slice of life","NULL","731","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-09 06:46:20","3"
"kxvfs295b8adixqu","Robot Finds Kitten","David Griffith, Leonard Richardson","David Griffith {1rtwxzq66m6md740}, Leonard Richardson {dws6gcevgrr6xe2l}","ROBOT FINDS KITTEN","GRIFFITH, DAVID; RICHARDSON, LEONARD","character graphics,nonhuman protagonist,primitive parser,absurd,adjustable difficulty,cat,randomized,robot","1997-01-01 00:00:00","7","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Non-IF game","Merciful","1959","http://661.org/if/rfk","NULL","2007-09-29 00:00:00","1rtwxzq66m6md740","2016-06-09 03:45:39","6"
"5ncrpicdbccorgon","Why did the Dino cross the Road?","Richard Bos","NULL","WHY DID THE DINO CROSS THE ROAD?","BOS, RICHARD","Mini-comp,nonhuman protagonist,Dino-Comp,Mini-comp,nonhuman protagonist,Speed IF","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","709","NULL","NULL","2007-09-29 00:00:00","ght8hsbka5bypyg7","2015-12-22 13:49:20","2"
"a06ferur26ck4ely","Very Old Dog","Tony Delgado","NULL","VERY OLD DOG","DELGADO, TONY","Mini-comp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Collegiate","NULL","708","NULL","NULL","2007-09-29 00:00:00","ght8hsbka5bypyg7","2015-12-22 13:50:10","2"
"hlwxa7usxs5rhlcq","Dinosaur Dinnertime!","David A. Clysdale","NULL","DINOSAUR DINNERTIME!","CLYSDALE, DAVID A.","Mini-comp,nonhuman protagonist","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","704","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2015-06-20 02:51:04","3"
"ad24faqoyr3q9f12","ROWR!","Gunther Schmidl","NULL","ROWR!","SCHMIDL, GUNTHER","Mini-comp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","Time Travel","NULL","707","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2008-12-23 14:43:46","2"
"mr67fiyrvgai97ms","Revenger","Robb Sherwin","Robb Sherwin {ezwpz4ws7evqwpax}","REVENGER","SHERWIN, ROBB","Mini-comp,sexual content,strong profanity,cover art,dino-comp","2000-04-03 00:00:00","2","Freeware","Inform 6","en","""Jalen McKeon had it all figured out. Post-graduate work in the lovely desert over work he could attend to with his eyes closed. Another eleven months and voila! Another degree for this professional student. All that really stood in his way were five aged geezers and a woman who was a bit of a screamer..."" (From the game's website)

Dino-comp entrant, 2000","http://ifdb.tads.org/viewgame?coverart&id=mr67fiyrvgai97ms","NULL","NULL","Horror","Merciful","706","http://www.joltcountry.com/games/revenger.html","NULL","2007-09-29 00:00:00","ght8hsbka5bypyg7","2015-12-22 13:23:13","6"
"9wwtbw8obabzeerf","An Important Appointment","Jennifer Earl","NULL","IMPORTANT APPOINTMENT, AN","EARL, JENNIFER","Mini-comp,nonhuman protagonist","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","701","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2015-06-23 03:06:02","3"
"td8yhkctp6vdizo2","A Stegosaur's Night Out","Ravi Rajkumar","NULL","STEGOSAUR'S NIGHT OUT, A","RAJKUMAR, RAVI","Mini-comp","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","700","NULL","NULL","2007-09-29 00:00:00","5sb3gkznqva6lk19","2011-08-25 15:19:37","2"
"2ad9ic3dzn0hrxa1","Dino Hunt","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","DINO HUNT","JOTA, ADMIRAL","Mini-comp,Child Protagonist,Dino-Comp,Speed IF","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","703","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2015-06-20 02:20:44","4"
"enxypty26tac7p75","d2d","Simon Lamont","NULL","D2D","LAMONT, SIMON","Mini-comp,nonhuman protagonist,puzzleless","2000-01-01 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","702","NULL","NULL","2007-09-29 00:00:00","3wcnay8ie4ajtyrm","2015-06-20 02:07:50","3"
"d4zcretzm9l4wrpa","Playera","José Baltasar García Perez-Schofield","NULL","PLAYERA","PEREZ-SCHOFIELD, JOSé BALTASAR GARCíA","NULL","2000-01-01 00:00:00","1","Freeware","Inform 6","es","NULL","NULL","NULL","NULL","NULL","NULL","1980","NULL","NULL","2007-09-29 00:00:00","","2007-09-29 20:49:54","1"
