"2103dabhxzxsraal","3.766","Damnatio Memoriae","Emily Short","Fantasy, Historical","http://www.ifarchive.org/if-archive/games/zcode/Damnatio-Memoriae.zblorb","14 AD. Agrippa Postumus, grandson of the recently-deceased Augustus, tries to avoid death at the hands of the next emperor, Tiberius. At his disposal: a couple of old manuscripts, a lamp, and a recalcitrant slave. And a powerful knowledge of the Art of Venus Genetrix, of course -- the magic eventually known as the Lavori d'Aracne."
"ov7wpv4l1fth1tro","4.0952","Dangerous Curves","Irene Callaci","Mystery","http://www.ifarchive.org/if-archive/games/zcode/curves.z8",""
"ppsrh9i9i76zg186","3.6","Danse Nocturne"," Joey Jones","Mythological","http://www.ifarchive.org/if-archive/games/glulx/Danse_Nocturne.gblorb","<i>Danse Nocturne</i> is interactive blank verse, based on one of the legends of Charlemagne. It is played by dancing in different ways and has over a dozen different endings and understands over 1200 different adverbs."
"48cq99jqwr57hkp9","3.2","Dark Carnival","Marshal Tenner Winter","Mystery/Horror/Humor","http://www.ifarchive.org/if-archive/games/glulx/DarkCarnival.gblorb","There have been unexplained murders and disappearances at a seemingly innocent amusement area just north of Providence, Rhode Island.  Due to your strange investigations in the past, you are the one called in solve the mystery of the ""Dark Carnival""."
"riozkzowuxthkyvr","4.25","Darkiss! Il bacio del vampiro - Capitolo 1: il risveglio","Marco Vallarino","Horror","http://ifarchive.org/if-archive/games/zcode/italian/darkiss.z5","The vampire Martin Voigt was slain and supposedly made harmless for good... supposedly! Now he comes back to life to retaliate on those who tried to get rid of him. But first he has to escape from his own tomb, where he is imprisoned by the traps set by his enemies."
"ozmtl3j82zwtpwxn","3.4211","Darkiss! Wrath of the Vampire - Chapter 1: the Awakening","Marco Vallarino","Horror","http://ifarchive.org/if-archive/games/competition2015/Darkiss%20-%20Chapter%201%20-%20the%20Awakening/darkiss1.z5","You're the nightmare from which people can't wake. Dead twice. One by the hand of your maker, the second by the fiend who drove a stake through your heart while you were sleeping defenceless in your coffin. Alive thrice, it seems, although this last one shouldn't be possible. Something happened."
"ddteat6razxljsz4","3.6667","Darkiss! Wrath of the Vampire - Chapter 2: Journey to Hell","Marco Vallarino","Horror","http://www.marcovallarino.it/darkiss2en.z5","Ovranilla: a gloomy land full of traps. And wicked monsters. Carmilla, Millarca and Mircalla: the priestesses of the god Valmar, waiting for you in the devil's hole. Welcome back, Martin Voigt. Will hell be bad enough to stop you?"
"terr6le4vg51c2zi","3.5","Das Kopialbuch","Max Kalus","Historical","https://www.beimax.de/fileadmin/downloads/if/kopialbuch.z5","Das Kopialbuch versetzt Dich in ein real existierendes Haus der Fugger des 16. Jahrhunderts. Als Schreiber wirst Du nachts von einem Schrei geweckt, Deine Geliebte ist aus Eurem heimlichen Schlafgemach verschwunden.

Du gehst der Sache nach und machst eine schlimme Entdeckung: Das Kopialbuch ist gestohlen worden! Begib Dich auf die Suche nach dem nächtlichen Dieb...

Platz 1 beim Grand Prix 2005 (Note: 1,79). Sieger der Wahl zum besten deutschen Textadventure 2005."
"q5el4dphbf7q6e5y","3.16","Dead Cities","Jon Ingold","Horror/Lovecraftian","http://www.ifarchive.org/if-archive/games/glulx/DeadCities.gblorb","The letter you received from Arkwright's nephew Carter was clear enough: when the old man dies the inheritance tax will be too great. It's certain ruin, much like the estate itself. To raise some capital the nephew has set up buyers for Arkwright's extensive collection of rare and old books: the British Museum, the libraries at Cambridge and Oxford and the Université de Paris. You have the inventory: of course, you still need his signature.

The horse comes to a stop outside the front door of the weary mansion. The rain is getting worse."
"p976o7x5ies9ltdh","3.775","Deadline","Marc Blank","Mystery","http://www.ifarchive.org/if-archive/solutions/slag/deadlineinv.z5","Twelve hours to solve the mystery. One false move, and the killer strikes again. 
 It's been called ""part of the latest craze in home computing (TIME magazine), an ""amazing feat of programming"" (THE NEW YORK TIMES) and the ""Best Adventure of 1983"" (ELECTRONIC GAMES). 

It's Deadline, and it puts you, the keen-eyed sleuth, against a 12-hour time limit to solve a classic locked-door mystery. Armed only with the clues inside this package and your own wits, you must sift through myriads of evidence and motives to track down the killer. No easy feat, for all six of your suspects exercise free will - coming and going, scheming and maneuvering independently of your actions. And some of these personalities are so treacherous that, should you make the wrong move, one of them may do you in. 

Difficulty: Expert.

(IFID refers to the commercial version of the game, though the port is available as source code from the IF Archive.)"
"9wozfe2gm3oui7hq","3.75","Deadline Enchanter","Alan DeNiro","","http://www.ifarchive.org/if-archive/games/competition2007/zcode/deadlineenchanter/deadlineenchanter.z5",""
"teyeu9x87mf2tbhv","3.8","Degeneracy","Leonard Richardson","Fantasy/Surreal","http://www.ifarchive.org/if-archive/games/zcode/degen.z5","The glitterings of Gold, Jewels, Tapestries, &c. belie the Corruption of he who 'til recently occupied this high Seat. A white Carpet, once flanked by Sycophants & Counsellors, now lies untravelled. It leads away from the Seat & towards the Sunrise.

The cruel Baron lies at your feet, dyeing the carpet scarlet with his blood."
"jf4rk3cvmlajhl2r","4.0","Delightful Wallpaper","Andrew Plotkin ('Edgar O. Weyrd')","Surreal/Mystery","http://www.ifarchive.org/if-archive/games/competition2006/zcode/wallpaper/Wallpaper.zlb",""
"252f3ld2sfs1o5sx","3.5556","Delphina's House","Alice Grove","Fantasy","http://www.ifarchive.org/if-archive/games/glulx/delphinas-house.gblorb","A girl must say goodbye to her home. But there's time for one last adventure.<P><I>Note: For the best play experience, please use an interpreter that supports sound.</I>"
"m85rnpq6x77jyzc3","3.9688","Delusions","C. E. Forman","Science Fiction","http://www.ifarchive.org/if-archive/games/zcode/Delusns.z5","""A trip into virtual reality: all begins with debugging a VR system, but then things get out of hand. Who is Morrodox, what has he to do with your colleagues, and what is going on?"" [--blurb from The Z-Files Catalogue]"
"wfvywkf14yxjatmm","3.6667","Dial C for Cupcakes","Ryan Veeder","","http://rcveeder.net/if/cupcakes/cupcakes.gblorb","A cantankerous ex-cop calls in a favor from his old partner."
"whko1dvjyuiuh9en","3.2353","Dinner with Andre","Liza Daly","Humor/Romance","http://www.ifarchive.org/if-archive/games/competition2000/inform/dinner/dinner.z5","""A date by candlelight in a fine restaurant. Should be a perfect evening."" [--blurb from Competition Aught-Zero]"
"6y6sfwfk3cezl8gf","4.0","Disenchantment Bay"," Jacqueline A Lott (with a head start from Emily Short)","Humor Travel Nature","http://plover.net/~tale/Disenchantment%20Bay.zblorb","From the about text:

""The Inform 7 examples collectively known as Disenchantment Bay were born of a trip that Emily Short made with Dan Shiovitz to Alaska to visit me and Sam Kabo Ashwell, many years ago.  2004, I believe it was.  We chartered a boat from the Yakutat Charter Boat Company to visit Hubbard Glacier, and before heading home we scooped up some bits of glacier ice for the creation of fancy mixed drinks once back on shore."""
"3h5kkuatcqtrbghr","4.0","Divine Bonace","Hugo Labrande","","http://ifiction.free.fr/concours2007/Divine_bonace.z5","An entry in the 2007 French IF Comp."
"ihd4d1ewnrf1shmi","3.6429","Divis Mortis","Lynnea Dally","Zombie","http://www.ifarchive.org/if-archive/games/competition2010/glulx/divis/Divis%20Mortis.gblorb","The infection has spread. They are coming."
"jwj9zj64g3pcckoc","3.4667","Down, the Serpent and the Sun","Chandler Groover","Surreal","http://www.ifarchive.org/if-archive/games/glulx/down-the-serpent-and-the-sun.gblorb","The feathered serpent coils before you, greater than any god or any monster. Maimed warriors are crushed beneath its claws. The sun will never rise again."
"4ipti3pkye3wkucz","3.2727","Downtown Tokyo, Present Day","John Kean","Kaiju/Screen/Satire","http://www.ifarchive.org/if-archive/games/competition98/inform/tokyo/tokyo.z5","""In this game you actually play two people - one is the real you, sitting in the dark in a movie theatre, and the other is the hero of the film that you are watching.
<i>Originally conceived for Adam Cadre's infamous Chicken-Comp of June 1998 (spot the chicken-crossing-the-road).</i>""
[--blurb from The Z-Files Catalogue]"
"s261gocee0qwv4rs","3.1667","Dr. Dumont's Wild P.A.R.T.I.","Muffy Berlyn and Michael Berlyn","Surreal","http://www.ifarchive.org/if-archive/games/zcode/dumont.z5","""Failing physics--again--would be traumatic enough. But now, you're trapped inside a Particle Accelerator and Reality Translation Integrator, the product of mad genius meeting mixed metaphors. Originally designed to help the human mind understand particle physics, the sub-atomic world inside is a strange blend of mysticism and science, of Zen contemplation and Marx Brothers movies. Dr. Gregory Dumont has sucked you into his P.A.R.T.I., but it's no picnic in there. This is a new version of the original, ported to Inform and much expanded - twice the size of the original.""
[--blurb from The Z-Files Catalogue]"
"hah6uisf46qqqvxx","3.2","Dreadwine","Eric Eve","Surreal","http://www.ifarchive.org/if-archive/games/mini-comps/mcdream/Dreadwine.zblorb","An entry into the MCDream minicomp, this game tries to capture the essence of a vivid dream its author remembers having many decades ago."
"xfezh9wz188ihlel","3.974","Dual Transform","Andrew Plotkin","Science Fiction","http://mirror.ifarchive.org/if-archive/games/mini-comps/cgdc7/Dual.zblorb","This game takes place in a single room — but not always the same one. The room contains just one item, but again, there's more to it than that. Experiment and enjoy."
"82f6px0qqdtrghrx","3.4","Dutch Dapper IV: The Final Voyage","Harry Hol","Humor/Science Fiction","http://www.ifarchive.org/if-archive/games/zcode/DDIV.z5","You play as the great space-time detective Dutch Dapper near the end of his career. Despondent after the events of the prologue, he goes on one last adventure."
"xtlhfet0vixthar5","3.459","Earth and Sky","Paul O'Brian","Superhero","http://www.ifarchive.org/if-archive/games/competition2001/inform/eas/eas.z5","It's been almost a month since your parents disappeared.

One Tuesday, they just didn't come home, and there's been no sign of them since.  For the University and the rest of the town, the mystery is beginning to pall.  To those people, it's as if Claire and Scott Colborn suddenly stopped existing -- strange and inexplicable, to be sure, but forgettable in the long run.

But for you it's as if the ground beneath your feet stopped existing, and you've been plummeting in freefall ever since.  Your brother Austin, though, has been a rock through the whole experience, handling the numbing details, the endless meetings with useless detectives, even sorting through Mom and Dad's lab in hopes of finding an answer.  Now you stand outside the lab door, clutching his note, hardly daring to hope that such an answer may have arrived at long last.

"
"toa3u84xtn0211en","3.6429","Earth and Sky 2: Another Earth, Another Sky","Paul O'Brian","Superhero","http://www.ifarchive.org/if-archive/games/competition2002/glulx/eas2/eas2.blb",""
"gd30rdeaohiyzck0","3.6667","Earth And Sky 3: Luminous Horizon","Paul O'Brian","Superhero","http://www.ifarchive.org/if-archive/games/competition2004/glulx/eas3/eas3.blb",""
"0s0a9h63qfmne3hc","3.25","Echappée Belle Dans Les Contrées du Rêve","FibreTigre","Lovecraftian","http://www.ifarchive.org/if-archive/games/zcode/french/dreamlands.z8",""
"dkx1r6fivxc1j3u7","4.2","Ekphrasis","FibreTigre","Mystery","http://www.ifarchive.org/if-archive/games/glulx/french/ekphrasis.blb",""
"7vtm1rq16hh3xch","4.5294","Endless, Nameless","Adam Cadre","RPG","http://ifarchive.org/if-archive/games/zcode/nameless.z8","The first time I ever saw someone play a text adventure was in fifth grade. One of the sixth-graders didn't go to outdoor ed, and therefore spent the week in my fifth-grade classroom, playing Scott Adams's <i>Impossible Mission</i> on a TRS-80 while the rest of us did our schoolwork. At recess we crowded around him and shouted out commands to try. I really wanted a turn at the keyboard, but this guy wouldn't let anyone else near it. It would be another couple of years before I played a text adventure myself.

My big chance came when my father signed up for the Dow Jones online service, which offered not just stock listings but sports scores, movie reviews, <i>Grolier's Encyclopedia</i>, and a small selection of games, among which was <i>Adventure</i>. A bargain at a mere $144/hour! (In 1984 dollars!) Fortunately for my father's bank account, I eventually learned about Orange County's free BBSes, most of which were WWIV boards written in Pascal. Borland's Turbo Pascal let you swap in external modules called ""door games,"" some of which were text adventures, and I've had the code to a few of these kicking around for (ulp!) a quarter of a century now. For a long time I've thought that it might be kind of fun to port one over to Inform, and I finally found the time to do so. Warning! These things were not exactly up to Infocom standards, let alone those of the modern day. This is a nostalgia project. Swords, trolls, magic spells, hit points. But no acoustic coupler necessary! "
"fn8r65rg7upfff0o","3.5","Enlightenment","Taro Ogawa","Cave crawl/Zorkian","http://www.ifarchive.org/if-archive/games/competition98/inform/enlighte/enlighte.z5","""The intepid Adventurer has escaped the caverns. Nought remains to block a successful escape but this troll here. Hmmm. A one-room adventure.
<i>The author recommends this for people who grew up on <a game=""yzzm4puxyjakk8c4"">Zork II</a> and <a game=""fft6pu91j85y4acv"">Advent</a>, and begs people choosing their first piece of IF to play to look at other IF (preferably good IF!).</i>""
[--blurb from The Z-Files Catalogue]"
"pxs5jlc2cjxhnrd7","3.3846","Escapade!","Juhana Leinonen","Comedy","http://nitku.net/if/escapade/escapade.z8","An entry in the 2008 One Room Game Competition.  You play the bumbling sidekick of the heroic Captain McBrawn; while trying to carry out a task he's set you, you are captured by the Screaming Communists and imprisoned in a mediaeval castle.  Your task is to escape."
"br46v97916gdaa4e","3.1765","Escape From Santaland","Jason Ermer","Fantasy/Seasonal","http://www.ifarchive.org/if-archive/games/competition2011/zcode/santaland/Santaland.z8","Ugh. Christmastime at the mall. The last place you want to be, during the worst time of year to be there."
"q2ztsyhi8sky2wyq","3.125","Escape From Summerland","Joey Jones and Melvin Rangasamy","Fantasy / Science Fiction","http://www.ifarchive.org/if-archive/games/competition2012/zcode/escape/Escape%20From%20Summerland.zblorb","Original Blurb: ""In the near future a drone war rages in the skies, but below in Summerland there is only one thought: who's going to feed Jacquotte?""

- Take Control of Three Characters each with their own Strengths and Weaknesses!
- Explore an Abandoned Fairy Themed Park!
- Four Different Endings!

(Entered into IFComp 2012 under the anagrammatical pseudonym ""Jenny Roomy and Jasmine Lavages"".)"
"wsjmvbv5tsyrsp9g","3.7778","Ether","MathBrush","","http://ifarchive.org/if-archive/games/competition2015/Ether/Ether.gblorb","""For the first time in centuries, something is different. Your tentacles tingle as you float to the east past icebergs and whirlwinds. You skirt a pocket of hot air, bounce through a field of ice, and finally come upon a massive stormcloud filling the sky to the east.""

A game about a flying cephalopod and its airy world. This short adventure recreates the feel of exploring a world in a graphical game, and uses a 9x9x9 cubical grid. Navigate the world in 26 directions as you collect items and use the properties of your environment to unlock their power. An in-game walkthrough is included, as are instructions for those new to parser interactive fiction, where you type in commands."
"d75pric1fdfi75bd","3.5333","Eurydice","Anonymous","Mythological","http://ifarchive.org/if-archive/games/zcode/Eurydice.zblorb","A short game about grief, with occasional snakes."
"lyblvftb8xtlo0a1","3.6351","Everybody Dies","Jim Munroe","Fantasy","http://www.ifarchive.org/if-archive/games/competition2008/glulx/everybodydies/EverybodyDies.gblorb","It starts with a metalhead, Graham, realizing that throwing that shopping cart over the bridge was not the great idea he thought it was. Even if it did get him out of washroom duty at Cost Cutters.

Illustrated by Michael Cho.

Took third place at IFComp 2008 (2nd place for Miss Congeniality.)"
"c6x835i6o9zqfc59","3.8356","Fail-Safe","Jon Ingold","Science Fiction","http://www.ifarchive.org/if-archive/games/zcode/FailSafe.z5",""
"lyzt6jpjzbt87xr","3.2222","Faithful Companion","Matt Weiner","Horror","http://mattweiner.net/Faithful%20Companion%20Materials/Release/Faithful%20Companion.zblorb","The ""Play On-line"" link should now go to version 2!"
"az8jb9bddngurwr7","3.7838","Fate","Victor Gijsbers","Fantasy","http://www.ifarchive.org/if-archive/games/springthing/2007/Fate.z8",""
"nz6t2gj4yy8jbnr8","3.5789","Fifteen Minutes","Ade McT","","http://www.ifarchive.org/if-archive/games/competition2014/Fifteen%20Minutes/Fifteen%20Minutes.zblorb","You're in a tight spot.

You have fifteen minutes before the Principal expels you from the cosy world of academia and into the cold harsh reality of the real world. You really should do something about it.

A time-travelling tale of paradox management.
"
"xnpdrkjsezmjl2ha","3.1667","Figaro","Victor Gijsbers","","http://lilith.gotdns.org/~victor/innovationcomp/Figaro.z5","A short example game created to accompany the essay ""Co-Authorship and Community"". It gives the player a kind of freedom that is not seen in any other interactive fiction: the freedom to determine what the state of the world is at the beginning of the game. (Version 2 is a 2010 update.)"
"sqrtp4hlg5x7oli4","4.3333","Filaments","FibreTigre","","http://www.ifarchive.org/if-archive/games/zcode/italian/filam_it.z8",""
"n4dvdlpmny46zhy6","3.5","Film at Eleven","Bowen Greenwood","Humor","http://www.ifarchive.org/if-archive/games/competition2001/inform/eleven/eleven.z5","""Welcome to a day in the life of Betty Byline! Two months out of journalism school you enter the workplace with big time dreams of network television news. Fame, fortune and glory, all writ large under the unrelenting gaze of the klieg lights. There are eight million stories in the Naked City, and it's your job to tell them, tell them best, and tell them first.

Unfortunately this isn't the Naked City. This is Pleasantville, USA, population 50,000. And you're not exactly working for the network news. You're working for local television station KTKO, the Knockout News Team -- a one camera, one reporter operation with a fat, balding old news director who smokes cheap cigars. Forget fortune and glory, for now your big career objective is not to have to give too many on-air endorsements of 'Kletus's Used Car and Farm Implement Emporium.' OK, so maybe you're not Dan Rather yet. Everybody has to start somewhere, and at least this is a start in front of a camera."" [--blurb from Competition Aught-One]"
"xmo87hjaydnz52o3","3.4","Final Exam","Jack Whitham","Science Fiction","http://www.ifarchive.org/if-archive/games/competition2015/Final%20Exam/fnlexam.z5","Final Exam takes place in the near future after an AI revolution has led to the establishment of a new sort of government. You are seeking a job within this government: your performance in the “final exam” determines the outcome. You wake up on the day of your exam to find that your world has unexpectedly changed. You leave your room to seek answers, and find the Administration Centre deserted... "
"o7knzkbjicpiw729","3.9231","Final Selection","Sam Gordon","","http://www.ifarchive.org/if-archive/games/zcode/selection.z5",""
"39pi00x5dls5z2l2","3.2105","Fine-Tuned","Dennis Jerz","Historical","http://www.ifarchive.org/if-archive/games/competition2001/inform/finetune/finetune.z8","""Can Troy, the handsome daredevil autoist, live up to his ""sterling"" reputation? What secret threatens the career of the talented singer, Miss Melody Sweet? With the help of the mechanical genius Aloysius Pratt, can Troy and Melody thwart a madman's evil plan?"" [--blurb from Competition Aught-One]"
"bl5mt8ug8i6uquh3","3.4444","Fingertips: Please Pass the Milk Please","Adri","Slice of life","http://genericgeekgirl.com/games/please-pass-the-milk-please//Fingertips%20-%20Please%20Pass%20the%20Milk%20Please.z8","Your brother Sam is sitting across from you. He seems to be waiting for something.

Written for the Apollo 18+20 tribute album project, and loosely inspired by the They Might Be Giants track of the same name."
"wx5n6j3ysvilfc7","3.1818","Fish Bowl","Ethan Rupp and Joshua Rupp","Horror / Science Fiction","http://www.ifarchive.org/if-archive/games/competition2012/zcode/fish/Fish%20Bowl.zblorb","You are a beachcomber living by the shore. Today, you wake to find an empty fish bowl in your home, and don't remember how it got there. You try to piece your memory back together, but soon learn what the old maps meant: Here there be monsters."
"zk9zssjb5avexx9b","3.2222","Flight of the Hummingbird","Michael Martin","","http://www.ifarchive.org/if-archive/games/competition2010/zcode/hummingbird/Hummingbird.zblorb","Dr. Sinister is at it again! The Concordance of Powered Response isn't entirely clear on what it is he's planning, but it's big. This is clearly a task for one of the world's mightiest champions!"
"01efmfsk4r79mtks","3.8625","Floatpoint","Emily Short","Science Fiction","http://www.ifarchive.org/if-archive/games/competition2006/glulx/floatpoint/Floatpoint.zblorb","It is night on this side of the planet. Settled areas are lit: a jagged crescent in the tropics, lining the inland sea. The bright splatter along the top of the curve is Tanhua, as bright from space as New York. The north continent is darker, sprinkled finely with small lights, where the failing climate makes it hard to survive a winter. And the northernmost point, almost lost on the slope of Mt. Cordia, is the original Aleheart Colony, where the first settlers from Earth landed. It is your destination as well."
"ec6x9y8qcmsrxob9","4.5714","Foo Foo","Buster Hudson","Mystery","http://ifarchive.org/if-archive/games/springthing/2016/FooFoo.gblorb","Someone's been bopping the field mice on the head, and only Good Fairy, Senior Detective can find out who.

A parser-driven noir adventure based on the interactive fiction of Ryan Veeder."
"t61i5akczyblx2zd","3.8889","For a Change","Dan Schmidt","Surreal","http://www.ifarchive.org/if-archive/games/competition99/inform/change/change.z5","""The sun has gone. It must be brought. You have a rock."" [--blurb from Competition '99]"
"x0itm8yeyavwhuah","3.1429","Fort Aegea","Francesco Bova","Fantasy","http://www.ifarchive.org/if-archive/games/competition2002/zcode/ftaegea/ftaegea.z8",""
"xvnvmmm4yok7a25b","3.7353","Fragile Shells","Stephen Granade","Science Fiction","http://www.ifarchive.org/if-archive/games/zcode/FragileShells.zblorb","You don't know how long you've been hammering against the station's wall, but you stop as soon as you realize what you've been doing."
"urxrv27t7qtu52lb","3.8267","Galatea","Emily Short","Mythological","http://www.ifarchive.org/if-archive/art/if-artshow/year2000/galatea.z5","Emily Short's description:

A conversation with a work of art. ""47. Galatea. White Thasos marble. Non-commissioned work by the late Pygmalion of Cyprus. (The artist has since committed suicide.) Originally not an animate. The waking of this piece from its natural state remains unexplained.""

Galatea is my first released foray into interactive fiction. It is a single conversation with a single character, which can end any of a number of ways depending on the player's decisions. Despite its age, I continue to get strong reactions to it in my email inbox on a fairly regular basis. Some people love it; some people find it annoying or distressing.

Galatea has what I call a multilinear plot: unlike traditional IF, it has no single path to victory. Instead there are a large number of endings, some more satisfactory than others, of which many could be considered ""win"" states. It takes only a few minutes of play to arrive at an ending, but considerably longer to find all of them.

The game also takes an ambitious approach to NPC (non-player character) conversation, both in terms of volume (Galatea has many hundreds of things to say) and complexity (she keeps track of the state of conversation and reacts differently according to what has already been said and done)."
"ce8v9rp8yovsh5ys","3.4118","Gamlet","Tomasz Pudlo","","http://www.ifarchive.org/if-archive/games/zcode/gamlet.z5",""
"ijqbkacn2m89es8e","3.8","Gaucho - An Interactive Geek Western","Dave Bernazzani, Steven Robert, Jason Hanks ","Western","http://www.ifarchive.org/if-archive/games/zcode/gaucho.z5","Gaucho was written for the RPG Geek / BoardGameGeek site-wide adventure project. Nearly 500 players worked their way through this game in the first full week of August, 2012. Gaucho was written by Dave Bernazzani, Steven Robert, Jason Hanks and designed/coded by Dave Bernazzani.

Gaucho is decidedly old-school IF. It's not likely to be the kind of game well regarded by the inner sanctum of the Interactive Fiction community. It's a treasure hunt. A puzzle fest. In other words: it's a <I>Text Adventure</I>. Further, it has a number of in-jokes, breaks mimesis and targets and rewards a subset of players (those who are members on BGG). It is still playable and can be enjoyed outside that sphere... but you have been warned.

<B>*GAUCHO*</B>

The tour had been going exceedingly well up to this point. You've always yearned to visit a Ghost Town and your affection for the Old West has never been stronger. It stemmed from your early years of playing Cowboys and Indians with the neighborhood gang. When the opportunity came up, this was a no-miss trip! A remote town on the old Texas-Mexico border that has been left untouched and well-preserved in the arid climate for more than a century. This is exactly the vacation that you have craved! At one time, this place was a bustling little frontier town of notable repute. Nameless now, the town was once filled with frontiersmen. ""Gauchos"" the underpaid South American tour guide kept calling them. Cowboys by any other name. It doesn't matter what nationality a cowboy is, he remains an icon and a legend. You couldn't wait to get here - when you logged out of the Geek and set your Facebook status to 'On Vacation', you were going totally tech-free, just like the pioneers did. Even more special is that this particular no-name town was founded by none other than General Jebbidiah Alden in 1865. A Civil War hero who made it his mission in life to help rebuild after the destruction caused by the war. General Alden was well-liked and well-respected. History remembers him kindly. His descendants still live only a few hundred miles from the site of this now long-abandoned ghost town. Unfortunately, your allergies have kicked in at the worst possible time. Before long the tour guide was speaking but all you could concentrate on was the stuffiness in your head. Breathing became a labor and staying alert a chore. If you could just rest your head for a few minutes... It wasn't exactly clear when you fell asleep, but the tour guide and your fellow tourists have moved on without you. The last thing you can remember is the tour guide saying that the group could take a short break for lunch, take a last look around and then get back on the bus for the trip home. As you wake up, you can hear the clunker of a bus pull out of the parking lot to the north. 

Welcome to Gaucho! Your goal is to survive one (1) night here in this ghost town so you can be picked up by the next tour bus that will arrive in the morning. With your allergies acting up, you'll need a good night's sleep to make it through. And you are so thirsty that you'll never be able to sleep without a good long chug of water. To survive in this old frontier town, you will need all of your wits to combat puzzles and obstacles that stand in your way. As you progress, you will uncover various special items and, quite possibly, some gold. At the end of your adventure (if you either Win or Quit), you will be given a unique code that you can use on the Geek to claim special microbadges and geekgold. At any time during the game, you can type SCORE to see your progress. If you wish to give up and simply claim your earned prizes, you can type QUIT. If you win the game, it will be obvious as to how to claim your prizes. The maximum score for this game is 100. If you need a bit of generic help, type HELP. Good luck!
"
"p1aeyayy7mdw2ea6","3.9","Geist - An Interactive Geek Horror","Dave Bernazzani, Dean Svendsen, Jonna Hind and Steven Robert","Horror","http://www.ifarchive.org/if-archive/games/zcode/geist.z5","Geist was used as a site-wide adventure for Board Game Geek in January of 2014. During the week of the event, nearly 700 players worked their way through this game. The community rallied around the players in the form of providing hints and clues as people were stuck on puzzles. 

Geist was written by Dave Bernazzani, Dean Svendsen, Jonna Hind and Steven Robert. It was designed/coded by Dave Bernazzani.


Geist is decidedly old-school IF. It's not likely to be the kind of game well regarded by the inner sanctum of the Interactive Fiction community. It's a treasure hunt. A puzzle fest. In other words: it's a <I>Text Adventure</I>. Further, it has a number of in-jokes, breaks mimesis and targets and rewards a subset of players (those who are members on BGG). It is still playable and can be enjoyed outside that sphere... but you have been warned.


<B>*GEIST*</B>

You were celebrating the arrival of the not-quite-second-half of the 21st century with your buddies in your gaming basement when the bad news arrived: Crazy Uncle Scott had finally given up the good fight and passed off into gaming nirvana. He was an unusual man, with a firm belief that the world went to hell in a hand-basket with the arrival of text messages, always claiming that their phones were smarter than them! So he bought himself a huge mansion and spent his last days there pining for the glory days of yore, when websites were nothing more than acres of bright blue links thrown willy-nilly onto a computer screen.

Somehow, though, he took a shine to you, and you were smart enough to hide your smartphone whenever he came calling. Nevertheless, it was quite a surprise to learn that he left you exactly half his will. And even more of a surprise to discover that the lawyer's language was precise: not half his massive fortune in Geekgold, but literally half his will. Along with a short note explaining that to collect your full inheritance, you must retrieve the second half of Crazy Uncle Scott's will from his old estate, Alden Manor. The very name brings chills to your spine: that place is haunted!

But the true horror lay in the closing passage of the note:

<B>Leave your Smartphone at home!</B>"
"6kko9va64c4o5jan","3.5556","Ghosterington Night","Wade Clarke","Horror, Humor","http://www.ifarchive.org/if-archive/games/glulx/Ghosterington_Night.gblorb","Danger-filled Ghosterington Manor appears atop the same cliff each year on Samhain night. Hidden inside are the last four works of the dead bad poet Vigilance Ghosterington. Those four poems are worth a fortune, and you, famous adventurer Jubilee Grief, are determined to find them.

Winner of Ectocomp 2012."
"29l04xfgii5roq63","3.425","Glass","Emily Short","Fantasy","http://www.ifarchive.org/if-archive/games/zcode/Glass.zblorb","The Prince sits awkwardly on the couch, holding his glass slipper and trying to keep it from crushing. Lucinda and Theodora have the ends of the same couch, and they are taking turns seeing who can bend lowest and show off the most cleavage; while the old lady, in her wing chair, carries on about nonsense..."
"a41gh0946u9rxc39","3.4737","Goose, Egg, Badger","Brian Rapp","Wordplay","http://www.ifarchive.org/if-archive/games/zcode/geb.z5",""
"uhtu2jp2xwletutq","3.5","Gossip","Hugo Labrande","","http://ifiction.free.fr/jeux/gossip/gossip_fr_intro.z5",""
"cmqf5vw3v5y31r0b","3.0833","Gotomomi","Arno von Borries","Travel","http://ifarchive.org/if-archive/games/competition2015/Gotomomi/Gotomomi.gblorb","Gotomomi central station is a place where many dreams and hopes meet. It draws in scores with its many possibilities. To most, it becomes a nightmare. Fortunately, I just needed to change trains there."
"sj4rxxt9ec0n5zy9","3.6053","Gourmet","Aaron A. Reed and Chad Barb","Humor","http://www.ifarchive.org/if-archive/games/competition2003/zcode/gourmet/gourmet.z5","Missing employees, wily crustaceans, malfunctioning kitchen equipment and a terminal food shortage, all on the night the most important culinary critic in the world has chosen to review your debut restaurant? Surely there's nowhere to go but up."
"r3ed77yd9te07y5d","3.5333","Grandma Bethlinda's Variety Box","Arthur DiBianca","","http://ifarchive.org/if-archive/games/competition2015/Grandma%20Bethlinda's%20Variety%20Box/GBVB.z8","It's the latest model, and it would really like to play with you."
"4slz2y4bez21t6el","3.3636","Gris et Jaune","Jason Devlin","","http://www.ifarchive.org/if-archive/games/competition2010/glulx/gris/Gris%20et%20Jaune.ulx","She wanted answers. He wanted a cure. You just wanted to live."
