"hah6uisf46qqqvxx","http://www.ifarchive.org/if-archive/games/mini-comps/mcdream/Dreadwine.zblorb","","cb7080cbcf12bf59b7eca513ee6c06370b3ed7a9ee215e3e23a28200da9fa36e","Dreadwine.zblorb","en","","3.2","Dreadwine","Eric Eve","Surreal","1191038400000","0","0","0","0","An entry into the MCDream minicomp, this game tries to capture the essence of a vivid dream its author remembers having many decades ago."
"xfezh9wz188ihlel","http://www.ifarchive.org/if-archive/games/mini-comps/cgdc7/Dual.zblorb","","e7c7f6f050600a631a2b7b3c7e2394db58f29334d5a779a2660949c9ee7e2d47","Dual Transform.zblorb","en","","3.974","Dual Transform","Andrew Plotkin","Science Fiction","1265831019000","0","0","0","0","This game takes place in a single room — but not always the same one. The room contains just one item, but again, there's more to it than that. Experiment and enjoy."
"82f6px0qqdtrghrx","http://www.ifarchive.org/if-archive/games/zcode/DDIV.z5","","e0c21b34d9b90e8e711e66cce335f57c46ffcef5f72891c410a9d8ccea1adfec","Dutch Dapper IV: The Final Voyage.z5","en","","3.3333","Dutch Dapper IV: The Final Voyage","Harry Hol","Humor/Science Fiction","1191038400000","0","0","0","0","You play as the great space-time detective Dutch Dapper near the end of his career. Despondent after the events of the prologue, he goes on one last adventure."
"xtlhfet0vixthar5","http://spot.colorado.edu/~obrian/eas.z5","","f504f8b7204364ea536528cb38c817c01d2f95c3def15dbacd166db242127002","Earth and Sky 2: Another Earth, Another Sky.gblorb","en","","3.4444","Earth and Sky","Paul O'Brian","Superhero","1191038400000","0","0","0","0","It's been almost a month since your parents disappeared.

One Tuesday, they just didn't come home, and there's been no sign of them since.  For the University and the rest of the town, the mystery is beginning to pall.  To those people, it's as if Claire and Scott Colborn suddenly stopped existing -- strange and inexplicable, to be sure, but forgettable in the long run.

But for you it's as if the ground beneath your feet stopped existing, and you've been plummeting in freefall ever since.  Your brother Austin, though, has been a rock through the whole experience, handling the numbing details, the endless meetings with useless detectives, even sorting through Mom and Dad's lab in hopes of finding an answer.  Now you stand outside the lab door, clutching his note, hardly daring to hope that such an answer may have arrived at long last."
"toa3u84xtn0211en","http://www.ifarchive.org/if-archive/games/competition2002/glulx/eas2/eas2.blb","","f504f8b7204364ea536528cb38c817c01d2f95c3def15dbacd166db242127002","Earth and Sky 2: Another Earth, Another Sky.gblorb","en","","3.6279","Earth and Sky 2: Another Earth, Another Sky","Paul O'Brian","Superhero","1191038400000","0","0","0","0",""
"gd30rdeaohiyzck0","http://www.ifarchive.org/if-archive/games/competition2004/glulx/eas3/eas3.blb","","3cb116d85cbd8155f95bc5a52907b8e719b0648846596d6731b065006701d93d","Earth And Sky 3: Luminous Horizon.gblorb","en","","3.6452","Earth And Sky 3: Luminous Horizon","Paul O'Brian","Superhero","1191038400000","0","0","0","0",""
"0s0a9h63qfmne3hc","http://www.ifarchive.org/if-archive/games/zcode/french/dreamlands.z8","","c79e00dcd22d6b54c276a8a923cd52d3ebf007c17ba380c6e18df3a0c1082826","Echappée Belle Dans Les Contrées du Rêve__fr.z8","fr","","3.25","Echappée Belle Dans Les Contrées du Rêve","FibreTigre","Lovecraftian","1191038400000","0","0","0","0",""
"dkx1r6fivxc1j3u7","http://www.ifarchive.org/if-archive/games/glulx/french/ekphrasis.blb","","9dece13f476cbb0cc07dd6f6edf54a30bda4c64b64cd2e9f6538db19f41c7b16","Ekphrasis__fr.gblorb","fr","","4.2","Ekphrasis","FibreTigre","Mystery","1191038400000","0","0","0","0",""
"7vtm1rq16hh3xch","http://ifarchive.org/if-archive/games/zcode/nameless.z8","","b518539439764be93a34650d88180e7f8719875978d442a0f6a62f9028f624f9","Endless, Nameless.z8","en","","4.5294","Endless, Nameless","Adam Cadre","RPG","1333992868000","0","0","0","0","The first time I ever saw someone play a text adventure was in fifth grade. One of the sixth-graders didn't go to outdoor ed, and therefore spent the week in my fifth-grade classroom, playing Scott Adams's <i>Impossible Mission</i> on a TRS-80 while the rest of us did our schoolwork. At recess we crowded around him and shouted out commands to try. I really wanted a turn at the keyboard, but this guy wouldn't let anyone else near it. It would be another couple of years before I played a text adventure myself.

My big chance came when my father signed up for the Dow Jones online service, which offered not just stock listings but sports scores, movie reviews, <i>Grolier's Encyclopedia</i>, and a small selection of games, among which was <i>Adventure</i>. A bargain at a mere $144/hour! (In 1984 dollars!) Fortunately for my father's bank account, I eventually learned about Orange County's free BBSes, most of which were WWIV boards written in Pascal. Borland's Turbo Pascal let you swap in external modules called ""door games,"" some of which were text adventures, and I've had the code to a few of these kicking around for (ulp!) a quarter of a century now. For a long time I've thought that it might be kind of fun to port one over to Inform, and I finally found the time to do so. Warning! These things were not exactly up to Infocom standards, let alone those of the modern day. This is a nostalgia project. Swords, trolls, magic spells, hit points. But no acoustic coupler necessary!"
"eqjb26w3sqnt9ezx","http://www.ifarchive.org/if-archive/games/zcode/italian/enigma.z5","","1ea9f3d9f19cbe7b0518db097c2cb825a79fecf730d8131a887c5e937a738d40","Enigma__it.z5","it","","3.3333","Enigma","Marco Vallarino","Horror/Mystery/Science Fiction","1191038400000","0","0","0","0",""
"fn8r65rg7upfff0o","http://www.ifarchive.org/if-archive/games/competition98/inform/enlighte/enlighte.z5","","52f0fc61124358b3994753fa4edafd4f287c190deca0bdf2496c9b3144da52ac","Enlightenment.z5","en","","3.4722","Enlightenment","Taro Ogawa","Cave crawl/Zorkian","1191038400000","0","0","0","0","""The intepid Adventurer has escaped the caverns. Nought remains to block a successful escape but this troll here. Hmmm. A one-room adventure.
<i>The author recommends this for people who grew up on <a game=""yzzm4puxyjakk8c4"">Zork II</a> and <a game=""fft6pu91j85y4acv"">Advent</a>, and begs people choosing their first piece of IF to play to look at other IF (preferably good IF!).</i>""
[--blurb from The Z-Files Catalogue]"
"pxs5jlc2cjxhnrd7","http://nitku.net/if/escapade/escapade.zblorb","","59ab030b6374b2150d4a1a5d9c530ab3fcd5255b06e7b5a12a05dc6419d6db5f","Escapade!.zblorb","en","","3.3846","Escapade!","Juhana Leinonen","Comedy","1227647415000","0","0","0","0","An entry in the 2008 One Room Game Competition.  You play the bumbling sidekick of the heroic Captain McBrawn; while trying to carry out a task he's set you, you are captured by the Screaming Communists and imprisoned in a mediaeval castle.  Your task is to escape."
"br46v97916gdaa4e","http://www.ifarchive.org/if-archive/games/competition2011/zcode/santaland/Santaland.z8","","485f40ce46c4982c1619afaca3db6a2ce0d180cbc0fe1d2dc0b35e16f85aad3f","Escape From Santaland.z8","en","","3.2222","Escape From Santaland","Jason Ermer","Fantasy/Seasonal","1319511295000","0","0","0","0","Ugh. Christmastime at the mall. The last place you want to be, during the worst time of year to be there."
"q2ztsyhi8sky2wyq","http://www.ifarchive.org/if-archive/games/competition2012/zcode/escape/Escape%20From%20Summerland.zblorb","","37fbf58ea3188835f93bbbdfe0bda8b8fdeef731e4d03fa357a3066b25257e90","Escape From Summerland.zblorb","en","","3.125","Escape From Summerland","Joey Jones and Melvin Rangasamy","Fantasy / Science Fiction","1349247849000","0","0","0","0","Original Blurb: ""In the near future a drone war rages in the skies, but below in Summerland there is only one thought: who's going to feed Jacquotte?""

- Take Control of Three Characters each with their own Strengths and Weaknesses!
- Explore an Abandoned Fairy Themed Park!
- Four Different Endings!

(Entered into IFComp 2012 under the anagrammatical pseudonym ""Jenny Roomy and Jasmine Lavages"".)"
"wsjmvbv5tsyrsp9g","http://ifarchive.org/if-archive/games/competition2015/Ether/Ether.gblorb","","0b014f9df7b83fcc19962cd75bcb9e247002700457246ff98957eb30bcc3d121","Ether.gblorb","en","","3.7368","Ether","MathBrush","","1443723690000","0","0","0","0","""For the first time in centuries, something is different. Your tentacles tingle as you float to the east past icebergs and whirlwinds. You skirt a pocket of hot air, bounce through a field of ice, and finally come upon a massive stormcloud filling the sky to the east.""

A game about a flying cephalopod and its airy world. This short adventure recreates the feel of exploring a world in a graphical game, and uses a 9x9x9 cubical grid. Navigate the world in 26 directions as you collect items and use the properties of your environment to unlock their power. An in-game walkthrough is included, as are instructions for those new to parser interactive fiction, where you type in commands."
"d75pric1fdfi75bd","http://ifarchive.org/if-archive/games/zcode/Eurydice.zblorb","","bbef3248335eb2d48c84e53cdc28a19bcdebe2f7b431b063558c4ea3c2b765f7","Eurydice.zblorb","en","","3.4516","Eurydice","Anonymous","Mythological","1349248088000","0","0","0","0","A short game about grief, with occasional snakes."
"lyblvftb8xtlo0a1","http://www.ifarchive.org/if-archive/games/competition2008/glulx/everybodydies/EverybodyDies.gblorb","","8cdc7616c8739d03f479bfebd8bd53f3e35810277349bbf2db048cb0ed39a224","Everybody Dies.gblorb","en","","3.6533","Everybody Dies","Jim Munroe","Fantasy","1223154553000","0","0","0","0","It starts with a metalhead, Graham, realizing that throwing that shopping cart over the bridge was not the great idea he thought it was. Even if it did get him out of washroom duty at Cost Cutters.

Illustrated by Michael Cho.

Took third place at IFComp 2008 (2nd place for Miss Congeniality.)"
"c6x835i6o9zqfc59","http://www.ifarchive.org/if-archive/games/zcode/FailSafe.z5","","dcd719ac25c4bf7201d5c98c8e8c1e61bcc25211840c1b6899590c4ab69cc19a","Fail-Safe.z5","en","","3.8133","Fail-Safe","Jon Ingold","Science Fiction","1191038400000","0","0","0","0",""
"lyzt6jpjzbt87xr","http://mattweiner.net/Faithful%20Companion%20post-comp%20Materials/Release/Faithful%20Companion.zblorb","","c148db4ab68255a2dfedad47e45bdf74b31691ad8803fcd35839067001b588f9","Faithful Companion.zblorb","en","","3.2222","Faithful Companion","Matt Weiner","Horror","1383512413000","0","0","0","0","The ""Play On-line"" link should now go to version 2!"
"az8jb9bddngurwr7","http://www.ifarchive.org/if-archive/games/springthing/2007/Fate.z8","","c11b4cd1ce9d709bea66a33d135b13e8a8937c2a05aa95c07601d083c912ae4c","Fate.z8","en","","3.7838","Fate","Victor Gijsbers","Fantasy","1191038400000","0","0","0","0",""
"nz6t2gj4yy8jbnr8","http://www.ifarchive.org/if-archive/games/competition2014/Fifteen%20Minutes/Fifteen%20Minutes.zblorb","","e2cce48bc6503e14fe7bb63d664e0e2490942552bce481189516e835dfee8393","Fifteen Minutes.zblorb","en","","3.5789","Fifteen Minutes","Ade McT","","1412872416000","0","0","0","0","You're in a tight spot.

You have fifteen minutes before the Principal expels you from the cosy world of academia and into the cold harsh reality of the real world. You really should do something about it.

A time-travelling tale of paradox management."
"xnpdrkjsezmjl2ha","http://www.ifarchive.org/if-archive/games/zcode/Figaro.zblorb","","41d6e2d08af88ad9805d10d26a461e05f0fadd021a1f58d2b8cd54a8f9d9181a","Figaro.zblorb","en","","3.1667","Figaro","Victor Gijsbers","","1256327839000","0","0","0","0","A short example game created to accompany the essay ""Co-Authorship and Community"". It gives the player a kind of freedom that is not seen in any other interactive fiction: the freedom to determine what the state of the world is at the beginning of the game. (Version 2 is a 2010 update.)"
"sqrtp4hlg5x7oli4","http://www.ifarchive.org/if-archive/games/zcode/french/filaments.z8","","735ac004cfa7b5e4e227d091ae64d703456a71d81658bb9355e7c87c13e5c88e","Filaments__fr,it.z8","fr,it","","4.3333","Filaments","FibreTigre","","1191038400000","0","0","0","0",""
"n4dvdlpmny46zhy6","http://www.ifarchive.org/if-archive/games/competition2001/inform/eleven/eleven.z5","","fa747d680940f845d063ab93ea65d0f6d08d90a73f0eefcb9106da058752a467","Film at Eleven.z5","en","","3.5","Film at Eleven","Bowen Greenwood","Humor","1191038400000","0","0","0","0","""Welcome to a day in the life of Betty Byline! Two months out of journalism school you enter the workplace with big time dreams of network television news. Fame, fortune and glory, all writ large under the unrelenting gaze of the klieg lights. There are eight million stories in the Naked City, and it's your job to tell them, tell them best, and tell them first.

Unfortunately this isn't the Naked City. This is Pleasantville, USA, population 50,000. And you're not exactly working for the network news. You're working for local television station KTKO, the Knockout News Team -- a one camera, one reporter operation with a fat, balding old news director who smokes cheap cigars. Forget fortune and glory, for now your big career objective is not to have to give too many on-air endorsements of 'Kletus's Used Car and Farm Implement Emporium.' OK, so maybe you're not Dan Rather yet. Everybody has to start somewhere, and at least this is a start in front of a camera."" [--blurb from Competition Aught-One]"
"xmo87hjaydnz52o3","http://www.jwhitham.org/fnlexam/fnlexam.z5","","30461bedf89cd3da34d46aa962d78bc988d00ea0abd7a8e9890d5926b46a590e","Final Exam__en-GB.z5","en-GB","","3.4375","Final Exam","Jack Whitham","Science Fiction","1443723773000","0","0","0","0","Final Exam takes place in the near future after an AI revolution has led to the establishment of a new sort of government. You are seeking a job within this government: your performance in the “final exam” determines the outcome. You wake up on the day of your exam to find that your world has unexpectedly changed. You leave your room to seek answers, and find the Administration Centre deserted..."
"o7knzkbjicpiw729","http://www.ifarchive.org/if-archive/games/zcode/selection.z5","","86a13d4f37ea75106f72db20e9310fe95f56a53b921c940d854218d741c75cde","Final Selection.z5","en","","3.9286","Final Selection","Sam Gordon","","1191038400000","0","0","0","0",""
"39pi00x5dls5z2l2","http://www.ifarchive.org/if-archive/games/zcode/FineTune.z8","","c0d422d29e6409842e5453611e9ebd82e13199bf722b311bbd59d265b13ddd08","Fine-Tuned.z8","en","","3.25","Fine-Tuned","Dennis Jerz","Historical","1191038400000","0","0","0","0","""Can Troy, the handsome daredevil autoist, live up to his ""sterling"" reputation? What secret threatens the career of the talented singer, Miss Melody Sweet? With the help of the mechanical genius Aloysius Pratt, can Troy and Melody thwart a madman's evil plan?"" [--blurb from Competition Aught-One]"
"bl5mt8ug8i6uquh3","http://genericgeekgirl.com/games/please-pass-the-milk-please//Fingertips%20-%20Please%20Pass%20the%20Milk%20Please.z8","","fd5b913d8c1fbbc6728a126488885b0dd8d6712c9c66d3d323325abd5dcb7b78","Fingertips: Please Pass the Milk Please.z8","en","","3.4444","Fingertips: Please Pass the Milk Please","Adri","Slice of life","1332972233000","0","0","0","0","Your brother Sam is sitting across from you. He seems to be waiting for something.

Written for the Apollo 18+20 tribute album project, and loosely inspired by the They Might Be Giants track of the same name."
"wx5n6j3ysvilfc7","http://www.ifarchive.org/if-archive/games/competition2012/zcode/fish/Fish%20Bowl.zblorb","","d917f791ba35cee0ea02f89a90ab1d3c673eadc1b4a1a6d9a7e518126c8b7984","Fish Bowl.zblorb","en","","3.087","Fish Bowl","Ethan Rupp and Joshua Rupp","Horror / Science Fiction","1349248399000","0","0","0","0","You are a beachcomber living by the shore. Today, you wake to find an empty fish bowl in your home, and don't remember how it got there. You try to piece your memory back together, but soon learn what the old maps meant: Here there be monsters."
"zk9zssjb5avexx9b","http://www.ifarchive.org/if-archive/games/competition2010/zcode/hummingbird/Hummingbird.zblorb","","361509a988dac1efd305bf0bde9491ee21d4bb05a65f5d5ecca1ef06e74075ff","Flight of the Hummingbird.zblorb","en","","3.2222","Flight of the Hummingbird","Michael Martin","","1286072581000","0","0","0","0","Dr. Sinister is at it again! The Concordance of Powered Response isn't entirely clear on what it is he's planning, but it's big. This is clearly a task for one of the world's mightiest champions!"
"01efmfsk4r79mtks","http://www.ifarchive.org/if-archive/games/competition2006/glulx/floatpoint/Floatpoint.zblorb","","5d4307ac547aeef34b746da16561863ae8c69d7bbd68b0e68cdf822c12160210","Floatpoint.zblorb","en","","3.8642","Floatpoint","Emily Short","Science Fiction","1191038400000","0","0","0","0","It is night on this side of the planet. Settled areas are lit: a jagged crescent in the tropics, lining the inland sea. The bright splatter along the top of the curve is Tanhua, as bright from space as New York. The north continent is darker, sprinkled finely with small lights, where the failing climate makes it hard to survive a winter. And the northernmost point, almost lost on the slope of Mt. Cordia, is the original Aleheart Colony, where the first settlers from Earth landed. It is your destination as well."
"ec6x9y8qcmsrxob9","http://ifarchive.org/if-archive/games/springthing/2016/FooFoo.gblorb","","f79fc6baef9b55c4863f81d1acb312e88ceba6b7c4a996263f7fe0f4dd9e499c","Foo Foo.gblorb","en","","4.4375","Foo Foo","Buster Hudson","Mystery","1459970573000","0","0","0","0","Someone's been bopping the field mice on the head, and only Good Fairy, Senior Detective can find out who.

A parser-driven noir adventure based on the interactive fiction of Ryan Veeder."
"t61i5akczyblx2zd","http://www.ifarchive.org/if-archive/games/competition99/inform/change/change.z5","","316eb067dfa20012f2ed76ea4d2e5d2e75a21e2c6f20b4e9b935d04e2fef1cea","For a Change.z5","en","","3.8889","For a Change","Dan Schmidt","Surreal","1191038400000","0","0","0","0","""The sun has gone. It must be brought. You have a rock."" [--blurb from Competition '99]"
"x0itm8yeyavwhuah","http://www.ifarchive.org/if-archive/games/competition2002/zcode/ftaegea/ftaegea.z8","","3310cba88eff3b532ab5629216d7a6d94754bac404f4d3b81b16a48f8826a836","Fort Aegea.z8","en","","3.1429","Fort Aegea","Francesco Bova","Fantasy","1191038400000","0","0","0","0",""
"xvnvmmm4yok7a25b","http://www.ifarchive.org/if-archive/games/zcode/FragileShells.zblorb","","593f156409566cd718a59f66cc75a93956874b8c32dd7868461213b949c7948f","Fragile Shells.zblorb","en","","3.7353","Fragile Shells","Stephen Granade","Science Fiction","1265832134000","0","0","0","0","You don't know how long you've been hammering against the station's wall, but you stop as soon as you realize what you've been doing."
"urxrv27t7qtu52lb","http://www.ifarchive.org/if-archive/games/zcode/Galatea.zblorb","","4aaa9133c8ae8657e4f87f7c95dff84bbbeebaa351095e65ee85daf1742143d6","Galatea__en-US.zblorb","en-US","","3.8261","Galatea","Emily Short","Mythological","1191038400000","0","0","0","0","Emily Short's description:

A conversation with a work of art. ""47. Galatea. White Thasos marble. Non-commissioned work by the late Pygmalion of Cyprus. (The artist has since committed suicide.) Originally not an animate. The waking of this piece from its natural state remains unexplained.""

Galatea is my first released foray into interactive fiction. It is a single conversation with a single character, which can end any of a number of ways depending on the player's decisions. Despite its age, I continue to get strong reactions to it in my email inbox on a fairly regular basis. Some people love it; some people find it annoying or distressing.

Galatea has what I call a multilinear plot: unlike traditional IF, it has no single path to victory. Instead there are a large number of endings, some more satisfactory than others, of which many could be considered ""win"" states. It takes only a few minutes of play to arrive at an ending, but considerably longer to find all of them.

The game also takes an ambitious approach to NPC (non-player character) conversation, both in terms of volume (Galatea has many hundreds of things to say) and complexity (she keeps track of the state of conversation and reacts differently according to what has already been said and done)."
"ce8v9rp8yovsh5ys","http://www.ifarchive.org/if-archive/games/zcode/gamlet.z5","","99879ace2f1dc830f3fda44ef2f06b61fe67afa55ad383df6450dd6b0577f268","Gamlet.z5","en","","3.4118","Gamlet","Tomasz Pudlo","","1191038400000","0","0","0","0",""
"ijqbkacn2m89es8e","http://www.ifarchive.org/if-archive/games/zcode/gaucho.z5","","1f707554fb4863ee19893d978201c2b7c16ad369c4bd1b09c9cb06df21d9a94e","Gaucho - An Interactive Geek Western.z5","en","","3.8","Gaucho - An Interactive Geek Western","Dave Bernazzani, Steven Robert, Jason Hanks","Western","1390408541000","0","0","0","0","Gaucho was written for the RPG Geek / BoardGameGeek site-wide adventure project. Nearly 500 players worked their way through this game in the first full week of August, 2012. Gaucho was written by Dave Bernazzani, Steven Robert, Jason Hanks and designed/coded by Dave Bernazzani.

Gaucho is decidedly old-school IF. It's not likely to be the kind of game well regarded by the inner sanctum of the Interactive Fiction community. It's a treasure hunt. A puzzle fest. In other words: it's a <I>Text Adventure</I>. Further, it has a number of in-jokes, breaks mimesis and targets and rewards a subset of players (those who are members on BGG). It is still playable and can be enjoyed outside that sphere... but you have been warned.

<B>*GAUCHO*</B>

The tour had been going exceedingly well up to this point. You've always yearned to visit a Ghost Town and your affection for the Old West has never been stronger. It stemmed from your early years of playing Cowboys and Indians with the neighborhood gang. When the opportunity came up, this was a no-miss trip! A remote town on the old Texas-Mexico border that has been left untouched and well-preserved in the arid climate for more than a century. This is exactly the vacation that you have craved! At one time, this place was a bustling little frontier town of notable repute. Nameless now, the town was once filled with frontiersmen. ""Gauchos"" the underpaid South American tour guide kept calling them. Cowboys by any other name. It doesn't matter what nationality a cowboy is, he remains an icon and a legend. You couldn't wait to get here - when you logged out of the Geek and set your Facebook status to 'On Vacation', you were going totally tech-free, just like the pioneers did. Even more special is that this particular no-name town was founded by none other than General Jebbidiah Alden in 1865. A Civil War hero who made it his mission in life to help rebuild after the destruction caused by the war. General Alden was well-liked and well-respected. History remembers him kindly. His descendants still live only a few hundred miles from the site of this now long-abandoned ghost town. Unfortunately, your allergies have kicked in at the worst possible time. Before long the tour guide was speaking but all you could concentrate on was the stuffiness in your head. Breathing became a labor and staying alert a chore. If you could just rest your head for a few minutes... It wasn't exactly clear when you fell asleep, but the tour guide and your fellow tourists have moved on without you. The last thing you can remember is the tour guide saying that the group could take a short break for lunch, take a last look around and then get back on the bus for the trip home. As you wake up, you can hear the clunker of a bus pull out of the parking lot to the north. 

Welcome to Gaucho! Your goal is to survive one (1) night here in this ghost town so you can be picked up by the next tour bus that will arrive in the morning. With your allergies acting up, you'll need a good night's sleep to make it through. And you are so thirsty that you'll never be able to sleep without a good long chug of water. To survive in this old frontier town, you will need all of your wits to combat puzzles and obstacles that stand in your way. As you progress, you will uncover various special items and, quite possibly, some gold. At the end of your adventure (if you either Win or Quit), you will be given a unique code that you can use on the Geek to claim special microbadges and geekgold. At any time during the game, you can type SCORE to see your progress. If you wish to give up and simply claim your earned prizes, you can type QUIT. If you win the game, it will be obvious as to how to claim your prizes. The maximum score for this game is 100. If you need a bit of generic help, type HELP. Good luck!"
"p1aeyayy7mdw2ea6","http://www.ifarchive.org/if-archive/games/zcode/geist.z5","","5cf0ecc56ed7c3a4c77a280474cb019d973209138494a313e9bafd9e6eddef39","Geist - An Interactive Geek Horror.z5","en","","3.9","Geist - An Interactive Geek Horror","Dave Bernazzani, Dean Svendsen, Jonna Hind and Steven Robert","Horror","1390408918000","0","0","0","0","Geist was used as a site-wide adventure for Board Game Geek in January of 2014. During the week of the event, nearly 700 players worked their way through this game. The community rallied around the players in the form of providing hints and clues as people were stuck on puzzles. 

Geist was written by Dave Bernazzani, Dean Svendsen, Jonna Hind and Steven Robert. It was designed/coded by Dave Bernazzani.


Geist is decidedly old-school IF. It's not likely to be the kind of game well regarded by the inner sanctum of the Interactive Fiction community. It's a treasure hunt. A puzzle fest. In other words: it's a <I>Text Adventure</I>. Further, it has a number of in-jokes, breaks mimesis and targets and rewards a subset of players (those who are members on BGG). It is still playable and can be enjoyed outside that sphere... but you have been warned.


<B>*GEIST*</B>

You were celebrating the arrival of the not-quite-second-half of the 21st century with your buddies in your gaming basement when the bad news arrived: Crazy Uncle Scott had finally given up the good fight and passed off into gaming nirvana. He was an unusual man, with a firm belief that the world went to hell in a hand-basket with the arrival of text messages, always claiming that their phones were smarter than them! So he bought himself a huge mansion and spent his last days there pining for the glory days of yore, when websites were nothing more than acres of bright blue links thrown willy-nilly onto a computer screen.

Somehow, though, he took a shine to you, and you were smart enough to hide your smartphone whenever he came calling. Nevertheless, it was quite a surprise to learn that he left you exactly half his will. And even more of a surprise to discover that the lawyer's language was precise: not half his massive fortune in Geekgold, but literally half his will. Along with a short note explaining that to collect your full inheritance, you must retrieve the second half of Crazy Uncle Scott's will from his old estate, Alden Manor. The very name brings chills to your spine: that place is haunted!

But the true horror lay in the closing passage of the note:

<B>Leave your Smartphone at home!</B>"
"29l04xfgii5roq63","http://www.ifarchive.org/if-archive/games/zcode/Glass.zblorb","","bf2c9a0fa46eb862b211ea164924b5fc19a8dfb7bd877fed749e59a82c35bc48","Glass.zblorb","en","","3.425","Glass","Emily Short","Fantasy","1191038400000","0","0","0","0","The Prince sits awkwardly on the couch, holding his glass slipper and trying to keep it from crushing. Lucinda and Theodora have the ends of the same couch, and they are taking turns seeing who can bend lowest and show off the most cleavage; while the old lady, in her wing chair, carries on about nonsense..."
"a41gh0946u9rxc39","http://www.ifarchive.org/if-archive/games/zcode/geb.z5","","db3d6ec5262f8be84b697349068af922c0fb3750f281c89735969ffbce168ea9","Goose, Egg, Badger.z5","en","","3.4737","Goose, Egg, Badger","Brian Rapp","Wordplay","1191038400000","0","0","0","0",""
"uhtu2jp2xwletutq","http://ifiction.free.fr/jeux/gossip/gossip_fr_intro.z5","","acefa34c491996b0313d5d69743b4ba2e22f4a162772a700a7b6c014e0b2d784","Gossip.z5","en","","3.5","Gossip","Hugo Labrande","","1253187912000","0","0","0","0",""
"cmqf5vw3v5y31r0b","http://ifarchive.org/if-archive/games/competition2015/Gotomomi/Gotomomi.gblorb","","c516195312a59fd454b21c22f982a01038427cb4181dd2660e3ef021ae022fab","Gotomomi.gblorb","en","","3.0833","Gotomomi","Arno von Borries","Travel","1443725055000","0","0","0","0","Gotomomi central station is a place where many dreams and hopes meet. It draws in scores with its many possibilities. To most, it becomes a nightmare. Fortunately, I just needed to change trains there."
"sj4rxxt9ec0n5zy9","http://www.ifarchive.org/if-archive/games/zcode/gourmet.zblorb","","eb8a9e5686436c5fbb09316ab0c95217da55a324862cc3879279710ca251dba8","Gourmet.zblorb","en","","3.6154","Gourmet","Aaron A. Reed and Chad Barb","Humor","1191038400000","0","0","0","0","Missing employees, wily crustaceans, malfunctioning kitchen equipment and a terminal food shortage, all on the night the most important culinary critic in the world has chosen to review your debut restaurant? Surely there's nowhere to go but up."
"r3ed77yd9te07y5d","http://ifarchive.org/if-archive/games/competition2015/Grandma%20Bethlinda's%20Variety%20Box/GBVB.z8","","f6decdb917112b76e337ad0a69a7fddc66ef644e28dc963b300601b3958ae3e1","Grandma Bethlinda's Variety Box.z8","en","","3.5333","Grandma Bethlinda's Variety Box","Arthur DiBianca","","1443725145000","0","0","0","0","It's the latest model, and it would really like to play with you."
"4slz2y4bez21t6el","http://www.ifarchive.org/if-archive/games/competition2010/glulx/gris/Gris%20et%20Jaune.ulx","","03b2e528f2f43c8c31f1241d41c15ab5f1e5a89cc4a60c347252abad731beb8c","Gris et Jaune.ulx","en","","3.3636","Gris et Jaune","Jason Devlin","Religious","1286073054000","0","0","0","0","She wanted answers. He wanted a cure. You just wanted to live."
"m7r9hku2hjic7817","http://ifarchive.org/if-archive/games/glulx/GrooveBillygoat.gblorb","","8939b54ea28e8b86a4847eef8664e4fca2899ec8cc40231c458abae0d2193a4c","Groove Billygoat.gblorb","en","","3.75","Groove Billygoat","Hanon Ondricek (as Efrain Finnell)","Humor, Noir","1400470864000","0","0","0","0","The commissioner usually takes a blind eye to the burnouts who writhe at the feet of Muse Terpsichore, but when something happens it's always you.  You are the one who knows your way around the parquet floors strewn with broken heels and broken glass.

A commended entry in Shufflecomp 2014, inspired by ""Smooth Criminal""."
"35arqepm2q92hcqu","http://www.ifarchive.org/if-archive/games/zcode/guess.z5","","e17beb4180286c155ba4449618956fe4ae3bdc3e8933accaa04c1c584b3599bd","Guess the Verb!.z5","en","","3.8148","Guess the Verb!","Leonard Richardson","Humor","1191038400000","0","0","0","0","""Now you too can GUESS THE VERB for fun and prizes! Read evocative and amusing room descriptions while manipulating interesting objects! Interact with the simulated motives and desires of quirky NPCs! No thesaurus required!"" [--blurb from Competition Aught-Zero]"
"oq9r03a5x7vixejp","http://www.ifarchive.org/if-archive/games/competition99/inform/halo/halo.z5","","a0e90970ad47bd8c25df0c92d36beb64b697867d83d227993140132588ed3869","Halothane.z5","en","","3.2222","Halothane","Ravi Rajkumar","Science Fiction","1191038400000","0","0","0","0","""You're having a hard enough time getting your second novel to work; how could it ever be possible that you, Harold Banks - world's most unsuccessful published author - could actually be sent on a quest to - er - save the world? Anyway, all you want to do right now is sleep...."" [--blurb from Competition '99]"
"9e02f0cesyaqceux","http://www.ifarchive.org/if-archive/games/zcode/hangar_22.z5","","84589bf2542a258fce6f23fedbd13dfb84fbde61fc1f5dec8119b01989370496","Hangar 22.z5","en","","3.5","Hangar 22","Rob O'Hara","","1471762946000","0","0","0","0","An out of luck computer programmer finds more than just job opportunity in a mysterious government facility."
